Topic	Title	Link	EDAM topic	EDAM operation	Creation	Last modification	Version	Tutorial	Slides	Video	Workflows	Tools	Servers with precise tool versions	Servers with tool but different versions	Feedback number	Feedback mean note	Visitors	Page views	Visit duration	Video views
Microbiome	Introduction to Microbiome Analysis	https://training.galaxyproject.org//topics/microbiome/tutorials/introduction/slides.html			2017-06-22	2024-08-08	5	False	True	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		3560790	8606391	2.15	0
Microbiome	Analyses of metagenomics data - The global picture	https://training.galaxyproject.org//topics/microbiome/tutorials/general-tutorial/tutorial.html	Metagenomics, Microbial ecology, Taxonomy, Sequence analysis, Metabarcoding	Sequence read processing, DNA barcoding, Sequence clustering, Taxonomic classification, Sequencing quality control, Phylogenetic analysis, Visualisation	2017-06-22	2024-08-09	4	True	False	False	True	humann2_renorm_table, mothur_make_shared, mothur_cluster_split, mothur_align_seqs, mothur_screen_seqs, humann2, krona-text, mothur_merge_files, mothur_pre_cluster, taxonomy_krona_chart, humann2_regroup_table, mothur_count_seqs, mothur_classify_seqs, mothur_unique_seqs, mothur_summary_seqs, metaphlan2, mothur_classify_otu, mothur_filter_seqs, mothur_make_group, metaphlan2krona, mothur_make_biom	UseGalaxy.be	UseGalaxy.org.au, UseGalaxy.fr, UseGalaxy.no	0		10002	13616	5.933333333333334	0
Microbiome	Assembly of metagenomic sequencing data	https://training.galaxyproject.org//topics/microbiome/tutorials/metagenomics-assembly/tutorial.html	Metagenomics, Sequence assembly	Read pre-processing, Variant calling, Local alignment, Genome assembly, Formatting, Sequence composition calculation, Visualisation, Primer removal, Sequence assembly validation, Sequence trimming, Sequence assembly visualisation, Sequence contamination filtering, Read mapping, Sequencing quality control, Data handling, Sequence alignment analysis, Sequence file editing, Statistical calculation	2022-12-05	2025-12-08	8	True	False	True	True	collection_column_join, bowtie2, metaspades, bg_uniq, coverm_contig, bandage_image, random_lines1, filter_tabular, bandage_info, ngsutils_bam_filter, quast, seqtk_subseq, cutadapt, tp_cat, bamtools, megahit_contig2fastg, megahit, fastqc		UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)	0		4956	6824	10.016666666666667	0
Microbiome	Calculating α and β diversity from microbiome taxonomic data	https://training.galaxyproject.org//topics/microbiome/tutorials/diversity/tutorial.html		Visualisation, Aggregation	2024-08-01	2025-06-17	7	True	False	True	True	krakentools_beta_diversity, krakentools_alpha_diversity	Galaxy@Pasteur, UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)	Galaxy@AuBi, GalaxyTrakr	0		8279	10035	3.85	0
Microbiome	Metatranscriptomics analysis using microbiome RNA-seq data (short)	https://training.galaxyproject.org//topics/microbiome/tutorials/metatranscriptomics-short/tutorial.html	Metatranscriptomics, Microbial ecology, Taxonomy, Function analysis, Sequence analysis	Read pre-processing, Taxonomic classification, Phylogenetic inference, Conversion, Visualisation, Primer removal, Phylogenetic tree editing, Phylogenetic tree visualisation, Sequence comparison, Phylogenetic analysis, Sequence similarity search, Sequence trimming, Sequencing quality control, Sequence composition calculation, Sequence alignment analysis, Validation, Statistical calculation, Species frequency estimation	2020-02-13	2025-06-16	6	True	False	True	True	fastq_paired_end_interlacer, graphlan, graphlan_annotate, humann_split_stratified_table, humann_regroup_table, taxonomy_krona_chart, humann_renorm_table, bg_sortmerna, humann_rename_table, humann, export2graphlan, multiqc, Cut1, tp_sort_header_tool, fastqc, cutadapt, combine_metaphlan2_humann2, metaphlan, Grep1, humann_unpack_pathways, tp_find_and_replace	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.org (Main)	UseGalaxy.cz, UseGalaxy.no	0		922	1185	9.933333333333334	0
Microbiome	Building an amplicon sequence variant (ASV) table from 16S data using DADA2	https://training.galaxyproject.org//topics/microbiome/tutorials/dada-16S/tutorial.html	Microbial ecology, Taxonomy, Sequence analysis, Metabarcoding	DNA barcoding, Variant calling, Analysis, Deposition, Visualisation	2024-06-05	2025-07-03	11	True	False	True	True	tp_head_tool, tp_replace_in_column, dada2_mergePairs, phyloseq_from_dada2, dada2_makeSequenceTable, dada2_dada, Add_a_column1, dada2_learnErrors, interactive_tool_phyloseq, dada2_assignTaxonomyAddspecies, cat1, collection_element_identifiers, dada2_removeBimeraDenovo, __UNZIP_COLLECTION__, tp_replace_in_line, Grouping1, __SORTLIST__, dada2_plotQualityProfile, dada2_filterAndTrim, dada2_seqCounts	UseGalaxy.org.au, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)		0		8338	11886	5.433333333333334	0
Microbiome	Antibiotic resistance detection	https://training.galaxyproject.org//topics/microbiome/tutorials/plasmid-metagenomics-nanopore/tutorial.html	Metagenomic sequencing, Public health and epidemiology, Metagenomics, Microbiology, Infectious disease, Sequence analysis, Antimicrobial resistance	Pairwise sequence alignment, De-novo assembly, Scatter plot plotting, Genome assembly, Sequence analysis, Aggregation, Antimicrobial resistance prediction, Box-Whisker plot plotting, Sequence assembly visualisation, Mapping assembly	2019-06-25	2024-06-14	4	True	False	True	True	gfa_to_fa, minimap2, nanoplot, PlasFlow, miniasm, staramr_search, unicycler, racon, bandage_image	UseGalaxy.eu	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no, UseGalaxy.org (Main)	0		3807	5271	6.666666666666667	0
Microbiome	Taxonomic Profiling and Visualization of Metagenomic Data	https://training.galaxyproject.org//topics/microbiome/tutorials/taxonomic-profiling/tutorial.html	Metagenomics, Microbial ecology, Taxonomy, Sequence analysis	Taxonomic classification, Genome annotation, Visualisation, Aggregation, Statistical calculation	2023-05-03	2025-12-18	7	True	False	True	True	interactive_tool_pavian, kraken2, interactive_tool_phinch, metaphlan, kraken_biom, krakentools_kreport2krona, taxonomy_krona_chart, __UNZIP_COLLECTION__, est_abundance	UseGalaxy.org.au, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)		0		13629	18106	5.55	0
Microbiome	Clinical Metaproteomics 4: Quantitation	https://training.galaxyproject.org//topics/microbiome/tutorials/clinical-mp-4-quantitation/tutorial.html		Principal component plotting, Clustering, Protein quantification, Standardisation and normalisation, Heat map generation, Visualisation, Imputation, Statistical calculation	2026-03-18	2026-03-18	0	True	False	True	True	Grouping1, Grep1, maxquant, Cut1	UseGalaxy.org.au, UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no	0		0	0	0.0	0
Microbiome	Binning of metagenomic sequencing data	https://training.galaxyproject.org//topics/microbiome/tutorials/metagenomics-binning/tutorial.html	Metagenomics, Sequence assembly	Sequence assembly validation, Read binning, Genome annotation, Sequence assembly, Genome comparison, Sequence clustering, Read mapping, Sequencing quality control, Sequence composition calculation, Validation, Statistical calculation	2023-12-05	2026-03-18	8	True	False	True	True	concoct_coverage_table, bowtie2, binette, metabat2, maxbin2, semibin, __BUILD_LIST__, metabat2_jgi_summarize_bam_contig_depths, Fasta_to_Contig2Bin, concoct_cut_up_fasta, concoct_extract_fasta_bins, das_tool, concoct_merge_cut_up_clustering, concoct, checkm_lineage_wf, samtools_sort, drep_dereplicate	UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr	UseGalaxy.org.au, UseGalaxy.org (Main)	0		6399	7820	5.483333333333333	0
Microbiome	Remove contamination and host reads	https://training.galaxyproject.org//topics/microbiome/tutorials/host-removal/tutorial.html		Sequencing quality control, Validation, Read mapping	2025-12-18	2025-12-18	1	True	False	False	True	bowtie2, __ZIP_COLLECTION__, multiqc	Galaxy@AuBi, UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)	GalaxyTrakr, MISSISSIPPI, UseGalaxy.no	0		184	208	3.9	0
Microbiome	Metatranscriptomics analysis using microbiome RNA-seq data	https://training.galaxyproject.org//topics/microbiome/tutorials/metatranscriptomics/tutorial.html	Metatranscriptomics, Microbial ecology, Taxonomy, Function analysis, Sequence analysis	Read pre-processing, Taxonomic classification, Phylogenetic inference, Conversion, Visualisation, Primer removal, Phylogenetic tree editing, Phylogenetic tree visualisation, Sequence comparison, Phylogenetic analysis, Aggregation, Sequence similarity search, Sequence trimming, Sequencing quality control, Sequence composition calculation, Sequence alignment analysis, Validation, Statistical calculation, Species frequency estimation	2019-11-21	2025-06-16	6	True	True	True	True	fastq_paired_end_interlacer, graphlan, graphlan_annotate, humann_split_stratified_table, humann_regroup_table, taxonomy_krona_chart, humann_renorm_table, bg_sortmerna, combine_metaphlan_humann, humann_rename_table, humann, export2graphlan, multiqc, Cut1, tp_sort_header_tool, fastqc, Grouping1, cutadapt, metaphlan, Grep1, humann_unpack_pathways, tp_find_and_replace	UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.org (Main)	UseGalaxy.eu	0		3568146	8615941	6.8	0
Microbiome	Clinical Metaproteomics 5: Data Interpretation	https://training.galaxyproject.org//topics/microbiome/tutorials/clinical-mp-5-data-interpretation/tutorial.html		Prediction and recognition, Visualisation	2026-03-18	2026-03-18	0	True	False	True	True	msstatstmt, Grep1, unipept	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)		0		0	0	0.0	0
Microbiome	Clinical Metaproteomics 2: Discovery	https://training.galaxyproject.org//topics/microbiome/tutorials/clinical-mp-2-discovery/tutorial.html		Filtering, Formatting, Principal component plotting, Clustering, Protein quantification, Standardisation and normalisation, Heat map generation, Visualisation, Imputation, Statistical calculation	2026-03-18	2026-03-18	0	True	False	True	True	Grouping1, Filter1, ident_params, fasta_merge_files_and_filter_unique_sequences, peptide_shaker, fasta_cli, fasta2tab, search_gui, Grep1, dbbuilder, query_tabular, tp_cat, filter_tabular, Remove beginning1, Cut1, msconvert, maxquant	UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)		0		1	1	0.16666666666666666	0
Microbiome	Clinical Metaproteomics 1: Database-Generation	https://training.galaxyproject.org//topics/microbiome/tutorials/clinical-mp-1-database-generation/tutorial.html		Protein identification, de Novo sequencing, Tag-based peptide identification, Target-Decoy, Expression analysis	2026-03-18	2026-03-18	0	True	False	True	True	fasta_merge_files_and_filter_unique_sequences, dbbuilder, uniprotxml_downloader, metanovo	UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.eu	UseGalaxy.be, UseGalaxy.org (Main)	0		0	0	0.0	0
Microbiome	Identification of the micro-organisms in a beer using Nanopore sequencing	https://training.galaxyproject.org//topics/microbiome/tutorials/beer-data-analysis/tutorial.html	Metagenomics, Microbial ecology, Taxonomy, Sequence analysis	Sequence contamination filtering, Taxonomic classification, Sequencing quality control, Sequence composition calculation, Visualisation, Aggregation, Statistical calculation	2022-09-29	2024-11-29	5	True	False	True	True	Filter1, kraken2, fastp, porechop, krakentools_kreport2krona, taxonomy_krona_chart, fastqc	UseGalaxy.org.au, UseGalaxy.eu, UseGalaxy.org (Main)	GalaxyTrakr, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no	0		3185	4641	8.116666666666667	0
Microbiome	Clinical Metaproteomics 3: Verification	https://training.galaxyproject.org//topics/microbiome/tutorials/clinical-mp-3-verification/tutorial.html			2026-03-18	2026-03-18	0	True	False	True	True	Grouping1, Filter1, fasta_merge_files_and_filter_unique_sequences, pepquery2, collapse_dataset, dbbuilder, query_tabular, tp_cat, Remove beginning1, Cut1, uniprotxml_downloader	UseGalaxy.cz, UseGalaxy.eu	UseGalaxy.org.au, UseGalaxy.org (Main)	0		0	0	0.0	0
Microbiome	MGnify v5.0 Amplicon Pipeline	https://training.galaxyproject.org//topics/microbiome/tutorials/mgnify-amplicon/tutorial.html	Metagenomics, Taxonomy, Sequence analysis	Read pre-processing, Mapping, Formatting, Comparison, DNA barcoding, Alignment, Sequence feature detection, Visualisation, Nucleic acid design, Nucleic acid feature detection, Sequence trimming, k-mer counting, Sequence contamination filtering, Analysis, Sequencing quality control, Sequence composition calculation, Validation, Statistical calculation	2025-07-30	2025-11-18	3	True	False	False	True	cshl_fasta_formatter, __MERGE_COLLECTION__, wc_gnu, bedtools_getfastabed, param_value_from_file, query_tabular, filter_tabular, lotus2, infernal_cmsearch, CONVERTER_gz_to_uncompressed, fastq_filter, Add_a_column1, seqprep, taxonomy_krona_chart, trimmomatic, collection_column_join, cmsearch_deoverlap, biom_convert, collection_element_identifiers, tp_awk_tool, collapse_dataset, __FILTER_FROM_FILE__, mapseq, __FILTER_EMPTY_DATASETS__, ampvis2_load, multiqc, __UNZIP_COLLECTION__, fastqc, Grouping1, ampvis2_heatmap, mgnify_seqprep, gops_concat_1, prinseq, fastq_dl, CONVERTER_uncompressed_to_gz, fastp, fastq_to_fasta_python, tp_find_and_replace, bedtools_maskfastabed			0		310	396	11.85	0
Microbiome	Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition	https://training.galaxyproject.org//topics/microbiome/tutorials/pathogen-detection-from-nanopore-foodborne-data/tutorial.html	Metagenomics, Public health and epidemiology, Taxonomy, Sequence assembly, Pathology, Sequence analysis	Pairwise sequence alignment, Variant calling, Sequence assembly, Scatter plot plotting, Genome assembly, Mapping, Sequence composition calculation, Multilocus sequence typing, Phylogenetic tree generation, Taxonomic classification, Data handling, Visualisation, Base-calling, Phylogenetic tree analysis, Phylogenetic tree generation (maximum likelihood and Bayesian methods), De-novo assembly, Phylogenetic tree reconstruction, Aggregation, Antimicrobial resistance prediction, Box-Whisker plot plotting, Cross-assembly, Sequence assembly visualisation, Sequence contamination filtering, Multiple sequence alignment, Sequencing quality control, Phylogenetic tree generation (from molecular sequences), Mapping assembly, Sequence alignment analysis, Validation, Statistical calculation	2023-01-26	2025-11-18	12	True	False	True	True	minimap2, abricate, nanoplot, tp_sorted_uniq, __BUILD_LIST__, newick_display, tp_head_tool, tp_multijoin_tool, tp_replace_in_column, bamtools_split_mapped, porechop, bedtools_getfastabed, param_value_from_file, krakentools_kreport2krona, snpSift_filter, mlst, flye, bandage_image, compose_text_param, ggplot2_heatmap, regex1, medaka_consensus_pipeline, CONVERTER_gz_to_uncompressed, Add_a_column1, __FILTER_FAILED_DATASETS__, clustalw, split_file_to_collection, clair3, Remove beginning1, taxonomy_krona_chart, Count1, tp_split_on_column, bcftools_norm, collection_column_join, regexColumn1, krakentools_extract_kraken_reads, samtools_coverage, snpSift_extractFields, tab2fasta, fasta_merge_files_and_filter_unique_sequences, collection_element_identifiers, collapse_dataset, fasta2tab, fasttree, samtools_fastx, __FILTER_EMPTY_DATASETS__, multiqc, Paste1, Cut1, fastqc, Grouping1, barchart_gnuplot, kraken2, tp_cut_tool, samtools_depth, Grep1, fastp, table_compute, tp_find_and_replace, add_line_to_file, bcftools_consensus	UseGalaxy.eu	UseGalaxy.org.au, UseGalaxy.cz	0		5354	7871	8.516666666666667	0
Microbiome	Query an annotated mobile genetic element database to identify and annotate genetic elements (e.g. plasmids) in metagenomics data	https://training.galaxyproject.org//topics/microbiome/tutorials/metaplasmidome_query/tutorial.html	Genomics, Microbiology, Sequence analysis, Mobile genetic elements	Pairwise sequence alignment, Visualisation	2025-01-07	2025-01-07	1	True	False	False	True	Grouping1, add_column_headers, Filter1, minimap2, tp_sorted_uniq, cat1, tab2fasta, Add_a_column1, CONVERTER_fasta_to_tabular, tp_replace_in_column, tp_tail_tool, histogram_rpy, ggplot2_histogram, MQoutputfilter, join1, sort1, Cut1, count_gff_features	UseGalaxy.fr		0		384	435	4.783333333333333	0
Microbiome	Identifying Mycorrhizal Fungi from ITS2 sequencing using LotuS2	https://training.galaxyproject.org//topics/microbiome/tutorials/lotus2-identifying-fungi/tutorial.html		DNA barcoding, Sequence feature detection	2024-09-30	2024-09-30	2	True	False	False	True	lotus2	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr		0		895	1119	4.516666666666667	0
Microbiome	16S Microbial analysis with Nanopore data	https://training.galaxyproject.org//topics/microbiome/tutorials/nanopore-16S-metagenomics/tutorial.html	Microbial ecology, Taxonomy, Sequence analysis, Metabarcoding	Sequence contamination filtering, Taxonomic classification, Sequencing quality control, Sequence composition calculation, Visualisation, Validation, Statistical calculation	2020-11-24	2024-07-31	5	True	False	False	True	datamash_reverse, kraken2, fastp, porechop, multiqc, taxonomy_krona_chart, tp_replace_in_line, Remove beginning1, fastqc	UseGalaxy.org.au, UseGalaxy.eu, UseGalaxy.no, UseGalaxy.org (Main)	GalaxyTrakr, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.fr	0		9299	12890	5.5	0
